Location,SKU,Product,Loc Name,Spoken Description,Starter Qty,State,lang_desc,Sequence,Verification
Bulk,80142, 12OZ CUP 2000 DP,8170,twelve ounce cups,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Full,80142, 12OZ CUP 2000 DP,8170,twelve ounce cups,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,68754, 24OZ CUP 1000 DPM,8160,cup twenty four ounce wax,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,63072, 32OZ CUP 480 DPM,8170,thirty two ounce cup,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,32407, 32OZ LID 960 SL,8160,thirty two ounce lid,9999,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,148782, C 16OZ 1200C,9999,sixteen ounce cup,1,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Full,148782, C 16OZ 1200C,9999,sixteen ounce cup,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,134361, CUP 16OZ SC 1000,1,sixteen ounce cup,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Full,134361, CUP 16OZ SC 1000,1,sixteen ounce cup,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,134384, CUP 24OZ SC 600,8170,twenty four ounce cups,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,148781, L 12/16/21/24OZ,8170,lids L C R S twenty two,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,134360, L16/24 SBCH 1000,8170,sixteen ounce and twenty four ounce lid,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,195692,1.25L PL 1/12 CRSH GRP,4270,one point two five liter crush grape,0,ENABLED,ENGLISH,4270,ALLOWCHECKDIGITS
Bulk,151579,1.25L PL 1/12 CRSH ORG,4260,one point two five liter crush orange,0,ENABLED,ENGLISH,4260,ALLOWCHECKDIGITS
Bulk,151578,1.25L PL 1/12 DRPEP,,one point two five doctor pepper,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,151572,1.25L PL 1/12 MDEW,4230,one point two five liter mountain dew,0,ENABLED,ENGLISH,4230,ALLOWCHECKDIGITS
Bulk,197242,1.25L PL 1/12 MDEW BJA BLST,4280,ONE .TWO FIVE BJA BLAST,0,ENABLED,ENGLISH,4280,ALLOWCHECKDIGITS
Bulk,151568,1.25L PL 1/12 PEPSI,4250,one point two five liter pepsi,0,ENABLED,ENGLISH,4250,ALLOWCHECKDIGITS
Bulk,151570,1.25L PL 1/12 PEPSI WCHE,,one point two five pepsi wild cherry,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,195059,1.25L PL 1/12 PEPSI ZR SGR,4300,ONE.TWO FIVE PEPSI ZERO,0,ENABLED,ENGLISH,4300,ALLOWCHECKDIGITS
Bulk,151586,1.25L PL 1/12 SCHW G ALE,4240,one point two five liter schweppes ginger ale,0,ENABLED,ENGLISH,4240,ALLOWCHECKDIGITS
Bulk,209815,1.25L PL 1/12 STRRY,4290,1.25L PL 1/12 STRRY,0,ENABLED,ENGLISH,4290,ALLOWCHECKDIGITS
Bulk,137793,10.1OZ PL 1/24 FRT SHT APL NAS,1,ten ounce fruit shoot apple,0,ENABLED,ENGLISH,7560,ALLOWCHECKDIGITS
Bulk,133415,10.1OZ PL 1/24 FRT SHT BR BURST,6290,ten ounce fruit shoot berry burst,0,ENABLED,ENGLISH,6290,ALLOWCHECKDIGITS
Bulk,143129,10.1OZ PL 1/24 FRT SHT BRY BST,6290,ten ounce fruit shoot berry burst,0,ENABLED,ENGLISH,6290,ALLOWCHECKDIGITS
Bulk,143131,10.1OZ PL 1/24 FRT SHT STRW RZ,6280,ten ounce fruit shoot strawberry razz,0,ENABLED,ENGLISH,6280,ALLOWCHECKDIGITS
Bulk,3789,10OZ NR 6/4 SCHW CLB SDA,6300,ten ounce glass schweppes club soda,0,ENABLED,ENGLISH,999,ALLOWCHECKDIGITS
Full,3789,10OZ NR 6/4 SCHW CLB SDA,,ten ounce glass schweppes club soda,0,ENABLED,ENGLISH,999,ALLOWCHECKDIGITS
Bulk,3811,10OZ NR 6/4 SCHW G ALE,7250,ten ounce glass schwepps ginger ale,0,ENABLED,ENGLISH,999,ALLOWCHECKDIGITS
Full,3811,10OZ NR 6/4 SCHW G ALE,,ten ounce glass schwepps ginger ale,0,ENABLED,ENGLISH,999,ALLOWCHECKDIGITS
Bulk,3838,10OZ NR 6/4 SCHW TON,7240,ten ounce glass schwepps tonic,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Full,3838,10OZ NR 6/4 SCHW TON,,ten ounce glass schwepps tonic,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,90403,10OZ PL 1/24 TROP APL JC,20,ten ounce tropicana apple juice,0,ENABLED,ENGLISH,7421,ALLOWCHECKDIGITS
Chilled,90403,10OZ PL 1/24 TROP APL JC,,ten ounce tropicana apple juice,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,90403,10OZ PL 1/24 TROP APL JC,20,ten ounce tropicana apple juice,0,ENABLED,ENGLISH,7421,ALLOWCHECKDIGITS
Bulk,90402,10OZ PL 1/24 TROP OJ,20,ten ounce tropicana orange juice,0,ENABLED,ENGLISH,7420,ALLOWCHECKDIGITS
Chilled,90402,10OZ PL 1/24 TROP OJ,,ten ounce tropicana orange juice,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,90402,10OZ PL 1/24 TROP OJ,20,ten ounce tropicana orange juice,1,ENABLED,ENGLISH,7420,ALLOWCHECKDIGITS
Bulk,325639,11.6OZ CN 1/24 GAT FT PNCH,9999999,11.6OZ CN 1/24 GAT FT PNCH,0,ENABLED,ENGLISH,1111,ALLOWCHECKDIGITS
Bulk,325640,11.6OZ CN 1/24 GAT LL,1,11.6OZ CN 1/24 GAT LL,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,325641,11.6OZ CN 1/24 GAT ORG,1,11.6OZ CN 1/24 GAT ORG,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,322503,11OZ CN 1/12 SLK STRBCK CHOC CRM,30,eleven ounce starbucks cold brew chocolate cream,0,ENABLED,ENGLISH,7285,ALLOWCHECKDIGITS
Bulk,322501,11OZ CN 1/12 SLK STRBCK SLTCRMLCRM,30,eleven ounce starbucks salted caramel cream,0,ENABLED,ENGLISH,7300,ALLOWCHECKDIGITS
Bulk,322749,11OZ CN 1/12 SLK STRBK TSE CRML,30,eleven ounce starbucks triple shot dark caramel,0,ENABLED,ENGLISH,7295,ALLOWCHECKDIGITS
Bulk,322748,11OZ CN 1/12 SLK STRBK TSE MCH,30,eleven ounce starbucks triple shot mocha,0,ENABLED,ENGLISH,7280,ALLOWCHECKDIGITS
Bulk,322802,11OZ CN 1/12 SLK STRBK TSE VAN,30,eleven ounce starbucks triple shot vanilla,0,ENABLED,ENGLISH,7275,ALLOWCHECKDIGITS
Bulk,322498,11OZ CN 1/12 SLK STRBK VAN SWT CRM,30,eleven ounce starbucks vanilla sweet cream,0,ENABLED,ENGLISH,7305,ALLOWCHECKDIGITS
Bulk,160654,11OZ CN 4/6 SLK STRBK DS E MCHA,7220,eleven ounce four six packs star buck double shot mocha,0,ENABLED,ENGLISH,7220,ALLOWCHECKDIGITS
Bulk,160656,11OZ CN 4/6 SLK STRBK DS E VAN,7230,eleven ounce four six packs star bucks double shot vanilla,0,ENABLED,ENGLISH,7230,ALLOWCHECKDIGITS
Bulk,157187,11OZ NR 1/12 PD FCP STRBK IC B,1,11OZ NR 1/12 PD FCP STRBK IC B,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,198383,11OZ NR 1/12 STRBK C&C SPMLMCH,1,11OZ NR 1/12 STRBK C&C SPMLMCH,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,324118,"11OZ PL 1/12 	TROP RAZ LMND",9400,11 ounce raz lemonade,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
TransPick,324118,"11OZ PL 1/12 	TROP RAZ LMND",999999,11 ounce raz lemonade,99999,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325680,11OZ PL 1/12 TBG TROP CLSS LMD,,11OZ lively lemonade,0,ENABLED,ENGLISH,99,ALLOWCHECKDIGITS
Chilled,325671,11OZ PL 1/12 TBG TROP GRV LMD,1,eleven ounce tropicana  lemonade,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325673,11OZ PL 1/12 TBG TROP PNAP MGO,1,eleven ounce tropicana pineapple mango,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325667,11OZ PL 1/12 TBG TROP PP APL JC,1,11OZ tropical apple juice,0,ENABLED,ENGLISH,9,ALLOWCHECKDIGITS
Chilled,325666,11OZ PL 1/12 TBG TROP PP CRAN CKTL,1,eleven trop cranberry,0,ENABLED,ENGLISH,9,ALLOWCHECKDIGITS
Chilled,325669,11OZ PL 1/12 TBG TROP PP GRP JC,9999,eleven ounce grape,1,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325664,11OZ PL 1/12 TBG TROP PP HS OJ,'0001,eleven ounce tropicana homestyle orange juice,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325665,11OZ PL 1/12 TBG TROP PP OJ NP WC,,twelve ounce tropicana orange juice with calcium,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325672,11OZ PL 1/12 TBG TROP RAZ LMND,1,11 ounce raz lemonade,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325681,11OZ PL 1/12 TBG TROP STW LMND,,eleven ounce trop lemonade,0,ENABLED,ENGLISH,999,ALLOWCHECKDIGITS
Chilled,325678,11OZ PL 1/12 TBG TROP ZS FRT PNCH,9999,eleven ounce zero sugar fruit punch,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,325663,11OZ PL 1/12 TBG TROPPPOROJ,1,11OZ tropical orange juice,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Chilled,324114,11OZ PL 1/12 TROP CARIB SUN,9000,eleven ounce trop caribean sunset,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,324112,11OZ PL 1/12 TROP GRV LMD,9290,11 ounce lively lemonade,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
TransPick,324112,11OZ PL 1/12 TROP GRV LMD,1,11 ounce lively lemonade,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,324115,11OZ PL 1/12 TROP ISLND PNCH,9550,eleven ounce trop island punch,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,324116,11OZ PL 1/12 TROP PINA CLDA,9120,eleven ounce trop pina colida,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
TransPick,324116,11OZ PL 1/12 TROP PINA CLDA,1,eleven ounce trop pina colida,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,324113,11OZ PL 1/12 TROP PNAP MGO,9050,11 ounce pineapple mango,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,323552,11OZ PL 1/12 TROP PP APL JC,9200,11OZ tropical apple juice,1,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,323551,11OZ PL 1/12 TROP PP CRAN CKTL,9030,eleven trop cranberry,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,323553,11OZ PL 1/12 TROP PP GRP JC,9390,eleven ounce grape,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
TransPick,323553,11OZ PL 1/12 TROP PP GRP JC,1,eleven ounce grape,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,323555,11OZ PL 1/12 TROP PP HS OJ,9030,11 ounce homestyle orange juice,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
TransPick,323555,11OZ PL 1/12 TROP PP HS OJ,1,11 ounce homestyle orange juice,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,323556,11OZ PL 1/12 TROP PP OJ NP WC,9350,11OZ orange juice with calcium,1,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,324117,11OZ PL 1/12 TROP ZS LVLY LMD,9520,11 ounce zero sugar lemonade,1,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,323554,11OZ PL 1/12 TROPPPOROJ,9440,11OZ tropical orange juice,1,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,324121,11OZ PL 1/12 TRPZSSMRSP,9150,11 ounce summer splash,1,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,322700,12OZ CN 1/12 SLK KVT SPD LMN GNGR,1,12OZ CN 1/12 SLK KVT SPD LMN GNGR,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,322835,12OZ CN 1/12 SLK KVT SPL LMD MGO,1,12OZ CN 1/12 SLK KVT SPL LMD MGO,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,322830,12OZ CN 1/12 SLK KVTSPLMDST,1,12OZ CN 1/12 SLK KVTSPLMDST,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,322467,12OZ CN 1/12 SLK RKSTR FCS LL,25,twelve ounce twelve pack rockstar focus lemon lime,0,ENABLED,ENGLISH,25,ALLOWCHECKDIGITS
Bulk,322458,12OZ CN 1/12 SLK RKSTR FCS ORG PNP,25,twelve ounce twelve pack rockstar focus orange pineapple,0,ENABLED,ENGLISH,25,ALLOWCHECKDIGITS
Bulk,322470,12OZ CN 1/12 SLK RKSTR FCS WHT PCH,25,twelve ounce twelve pack rockstar focus white peach,0,ENABLED,ENGLISH,25,ALLOWCHECKDIGITS
Bulk,324841,12OZ CN 1/24 PRPL GRP,9,twelve ounce can propel grape,0,ENABLED,ENGLISH,9,ALLOWCHECKDIGITS
Bulk,324842,12OZ CN 1/24 PRPL STW KW,9,twelve ounce can propel strawberry kiwi,0,ENABLED,ENGLISH,9,ALLOWCHECKDIGITS
Bulk,197456,12OZ CN 12/2 BUBLY BNC BLDORGG,1,twelve ounce twelve two bubly blood orange,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,83789,12OZ CN 12/2 FM BRSK SWL,1060,fridge mate brisk sweet with lemon,0,ENABLED,ENGLISH,270,ALLOWCHECKDIGITS
Full,83789,12OZ CN 12/2 FM BRSK SWL,1060,fridge mate brisk sweet with lemon,0,ENABLED,ENGLISH,265,ALLOWCHECKDIGITS
Layer,83789,12OZ CN 12/2 FM BRSK SWL,16,fridge mate brisk sweet with lemon,0,ENABLED,ENGLISH,16,ALLOWCHECKDIGITS
Bulk,166035,12OZ CN 12/2 FM CF DT PEPSI ORIG,282,fridge mate caffeine free diet pepsi,0,ENABLED,ENGLISH,290,ALLOWCHECKDIGITS
Full,166035,12OZ CN 12/2 FM CF DT PEPSI ORIG,282,fridge mate caffeine free diet pepsi,0,ENABLED,ENGLISH,290,ALLOWCHECKDIGITS
Bulk,83782,12OZ CN 12/2 FM CF PEPSI,1310,fridge mate caffeine free pepsi,0,ENABLED,ENGLISH,290,ALLOWCHECKDIGITS
Full,83782,12OZ CN 12/2 FM CF PEPSI,1310,fridge mate caffeine free pepsi,0,ENABLED,ENGLISH,290,ALLOWCHECKDIGITS
Bulk,133043,12OZ CN 12/2 FM CRSH GRP,1060,fridge mate crush grape,0,ENABLED,ENGLISH,400,ALLOWCHECKDIGITS
Full,133043,12OZ CN 12/2 FM CRSH GRP,1020,fridge mate crush grape,0,ENABLED,ENGLISH,400,ALLOWCHECKDIGITS
Bulk,133065,12OZ CN 12/2 FM CRSH ORG,1050,fridge mate crush orange,0,ENABLED,ENGLISH,380,ALLOWCHECKDIGITS
Full,133065,12OZ CN 12/2 FM CRSH ORG,1000,fridge mate crush orange,0,ENABLED,ENGLISH,380,ALLOWCHECKDIGITS
Bulk,133110,12OZ CN 12/2 FM CRSH ORG ZR SGR,1010,fridge mate crush orange zero,0,ENABLED,ENGLISH,1010,ALLOWCHECKDIGITS
Bulk,133080,12OZ CN 12/2 FM CRSH PCH,1070,fridge mate crush peach,0,ENABLED,ENGLISH,1070,ALLOWCHECKDIGITS
Full,133080,12OZ CN 12/2 FM CRSH PCH,1030,fridge mate crush peach,0,ENABLED,ENGLISH,1070,ALLOWCHECKDIGITS
Bulk,133090,12OZ CN 12/2 FM CRSH PNAP,1060,fridge mate crush pineapple,0,ENABLED,ENGLISH,410,ALLOWCHECKDIGITS
Full,133090,12OZ CN 12/2 FM CRSH PNAP,1340,fridge mate crush pineapple,0,ENABLED,ENGLISH,410,ALLOWCHECKDIGITS
Bulk,133103,12OZ CN 12/2 FM CRSH STW,457,fridge mate crush strawberry,0,ENABLED,ENGLISH,455,ALLOWCHECKDIGITS
Full,133103,12OZ CN 12/2 FM CRSH STW,457,fridge mate crush strawberry,0,ENABLED,ENGLISH,455,ALLOWCHECKDIGITS
Full,173381,12OZ CN 12/2 FM CRSH WMLN,1300,fridge mate crush watermalon,0,ENABLED,ENGLISH,320,ALLOWCHECKDIGITS
Bulk,174218,12OZ CN 12/2 FM DOL LMD,1280,fridge mate dole lemonade,0,ENABLED,ENGLISH,1280,ALLOWCHECKDIGITS
Bulk,174219,12OZ CN 12/2 FM DOL STRW LMD,1300,fridge mate dole strawberry lemonade,0,ENABLED,ENGLISH,1300,ALLOWCHECKDIGITS
Bulk,83777,12OZ CN 12/2 FM DT MDEW,1000,twelve ounce Fridge mate diet mountain dew,9999,ENABLED,ENGLISH,265,ALLOWCHECKDIGITS
Bulk,166055,12OZ CN 12/2 FM DT PEPSI ORIG,606,fridge mate diet pepsi,0,ENABLED,ENGLISH,260,ALLOWCHECKDIGITS
Full,166055,12OZ CN 12/2 FM DT PEPSI ORIG,9999,fridge mate diet pepsi,0,ENABLED,ENGLISH,9,ALLOWCHECKDIGITS
Bulk,165985,12OZ CN 12/2 FM DT PEPSI WCH ORIG,1280,fridge mate diet pepsi wild cherry,0,ENABLED,ENGLISH,1280,ALLOWCHECKDIGITS
Full,165985,12OZ CN 12/2 FM DT PEPSI WCH ORIG,1280,fridge mate diet pepsi wild cherry,0,ENABLED,ENGLISH,1280,ALLOWCHECKDIGITS
Bulk,95085,12OZ CN 12/2 FM MAN SOL APL,523,fridge mate manzana sol apple,0,ENABLED,ENGLISH,523,ALLOWCHECKDIGITS
Full,95085,12OZ CN 12/2 FM MAN SOL APL,523,fridge mate manzana sol apple,0,ENABLED,ENGLISH,523,ALLOWCHECKDIGITS
Bulk,83776,12OZ CN 12/2 FM MDEW,604,fridge mate mountain dew,0,ENABLED,ENGLISH,240,ALLOWCHECKDIGITS
Full,83776,12OZ CN 12/2 FM MDEW,1120,fridge mate mountain dew,0,ENABLED,ENGLISH,240,ALLOWCHECKDIGITS
Layer,83776,12OZ CN 12/2 FM MDEW,1,fridge mate mountain dew,0,ENABLED,ENGLISH,14,ALLOWCHECKDIGITS
Bulk,142880,12OZ CN 12/2 FM MDEW BJA BLST,435,fridge mate baja blast,0,ENABLED,ENGLISH,425,ALLOWCHECKDIGITS
Full,142880,12OZ CN 12/2 FM MDEW BJA BLST,435,fridge mate baja blast,0,ENABLED,ENGLISH,425,ALLOWCHECKDIGITS
Bulk,169698,12OZ CN 12/2 FM MDEW BJA BLST ZRO,1000,fridge mate baja blast zero,0,ENABLED,ENGLISH,1000,ALLOWCHECKDIGITS
Full,169698,12OZ CN 12/2 FM MDEW BJA BLST ZRO,526,fridge mate baja blast zero,0,ENABLED,ENGLISH,1000,ALLOWCHECKDIGITS
Full,207219,12OZ CN 12/2 FM MDEW BJA GOLD,1540,twelve ounce fridge mate mountain dew baja gold,0,ENABLED,ENGLISH,740,ALLOWCHECKDIGITS
Full,322858,12OZ CN 12/2 FM MDEW BJA LGNALMND,1,fridge mate baja laguna lemonade,1,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,321300,12OZ CN 12/2 FM MDEW BJA PFR PNCH,1,twelve ounce baja passion fruit punch,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,322867,12OZ CN 12/2 FM MDEW BJA PNTBRKPN,160,fridge mate baja point break punch,0,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Full,322867,12OZ CN 12/2 FM MDEW BJA PNTBRKPN,100,fridge mate baja point break punch,1,ENABLED,ENGLISH,9999,ALLOWCHECKDIGITS
Bulk,83778,12OZ CN 12/2 FM MDEW CD RD,445,fridge mate code red,0,ENABLED,ENGLISH,435,ALLOWCHECKDIGITS
Full,83778,12OZ CN 12/2 FM MDEW CD RD,445,fridge mate code red,0,ENABLED,ENGLISH,435,ALLOWCHECKDIGITS
Bulk,323586,12OZ CN 12/2 FM MDEW FRDM FSN,1640,twelve ounce fridge mate mounain dew freedom,1,ENABLED,ENGLISH,1640,ALLOWCHECKDIGITS
Full,323586,12OZ CN 12/2 FM MDEW FRDM FSN,1000,twelve ounce fridge mate mounain dew freedom,0,ENABLED,ENGLISH,1230,ALLOWCHECKDIGITS
Bulk,193331,12OZ CN 12/2 FM MDEW FRST BTE,1080,fridge mate frost bite,0,ENABLED,ENGLISH,430,ALLOWCHECKDIGITS
Full,193331,12OZ CN 12/2 FM MDEW FRST BTE,1080,fridge mate frost bite,0,ENABLED,ENGLISH,430,ALLOWCHECKDIGITS
Full,324774,12OZ CN 12/2 FM MDEW GF CIT BLKB,9999,12oz fridgemate mdew game fuel purple,0,ENABLED,ENGLISH,280,ALLOWCHECKDIGITS
Bulk,194689,12OZ CN 12/2 FM MDEW MAUI BRST,1290,fridge mate maui burst,0,ENABLED,ENGLISH,445,ALLOWCHECKDIGITS
Full,194689,12OZ CN 12/2 FM MDEW MAUI BRST,600,fridge mate maui burst,0,ENABLED,ENGLISH,445,ALLOWCHECKDIGITS
Bulk,197714,12OZ CN 12/2 FM MDEW MJR MLN,1190,fridge mate major melon,0,ENABLED,ENGLISH,450,ALLOWCHECKDIGITS
Full,197714,12OZ CN 12/2 FM MDEW MJR MLN,1130,fridge mate major melon,0,ENABLED,ENGLISH,450,ALLOWCHECKDIGITS
Bulk,197729,12OZ CN 12/2 FM MDEW MMLN ZR,1330,fridge mate major melon zero,0,ENABLED,ENGLISH,1230,ALLOWCHECKDIGITS
Full,197729,12OZ CN 12/2 FM MDEW MMLN ZR,1330,fridge mate major melon zero,0,ENABLED,ENGLISH,1230,ALLOWCHECKDIGITS
Bulk,322346,12OZ CN 12/2 FM MDEW PRPL THDR,1,fridge mate purple thunder,0,ENABLED,ENGLISH,420,ALLOWCHECKDIGITS
Full,322346,12OZ CN 12/2 FM MDEW PRPL THDR,1,fridge mate purple thunder,0,ENABLED,ENGLISH,420,ALLOWCHECKDIGITS
Bulk,323357,12OZ CN 12/2 FM MDEW PRPL THDRZS,1120,fridge mate purple thunder zero,0,ENABLED,ENGLISH,460,ALLOWCHECKDIGITS
Full,120082,12OZ CN 12/2 FM MDEW RL SGR,1530,fridge mate mountain dew real sugar,0,ENABLED,ENGLISH,1530,ALLOWCHECKDIGITS
Bulk,204602,12OZ CN 12/2 FM MDEW SPRK,1110,fridge mate spark,0,ENABLED,ENGLISH,245,ALLOWCHECKDIGITS
Full,204602,12OZ CN 12/2 FM MDEW SPRK,1110,fridge mate spark,0,ENABLED,ENGLISH,245,ALLOWCHECKDIGITS
Bulk,204659,12OZ CN 12/2 FM MDEW SPRK ZR SGR,281,fridge mate spark zero,0,ENABLED,ENGLISH,281,ALLOWCHECKDIGITS
Full,204659,12OZ CN 12/2 FM MDEW SPRK ZR SGR,281,fridge mate spark zero,0,ENABLED,ENGLISH,281,ALLOWCHECKDIGITS
Bulk,323590,12OZ CN 12/2 FM MDEW STR SPNGL SP,1020,twelve pack Dew Star spangled splash,0,ENABLED,ENGLISH,1300,ALLOWCHECKDIGITS
Full,323590,12OZ CN 12/2 FM MDEW STR SPNGL SP,1000,twelve pack Dew Star spangled splash,0,ENABLED,ENGLISH,1300,ALLOWCHECKDIGITS
Bulk,106760,12OZ CN 12/2 FM MDEW VLTG RAZ,450,fridge mate voltage,0,ENABLED,ENGLISH,440,ALLOWCHECKDIGITS
Full,106760,12OZ CN 12/2 FM MDEW VLTG RAZ,450,fridge mate voltage,0,ENABLED,ENGLISH,440,ALLOWCHECKDIGITS
Bulk,321828,12OZ CN 12/2 FM MDEW VOO DEW 2023,1,twelve ounce twelve pack voo doo,0,ENABLED,ENGLISH,1320,ALLOWCHECKDIGITS
Full,324096,12OZ CN 12/2 FM MDEW VOODEW 2024,999,twelv ounce twelve pack vooo doo regular,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,172230,12OZ CN 12/2 FM MDEW ZRO,470,fridge mate mountain dew zero,0,ENABLED,ENGLISH,460,ALLOWCHECKDIGITS
Full,172230,12OZ CN 12/2 FM MDEW ZRO,470,fridge mate mountain dew zero,0,ENABLED,ENGLISH,460,ALLOWCHECKDIGITS
Full,103883,12OZ CN 12/2 FM MDGF CT CHE,,12OZ fridgemate game fuel Orange,0,ENABLED,ENGLISH,9,ALLOWCHECKDIGITS
Full,322145,12OZ CN 12/2 FM MDGF MST PNCH,1010,fridge mate dew mystic punch,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,83780,12OZ CN 12/2 FM MUG RT BR,1040,fridge mate mug root beer,0,ENABLED,ENGLISH,470,ALLOWCHECKDIGITS
Full,83780,12OZ CN 12/2 FM MUG RT BR,1040,fridge mate mug root beer,0,ENABLED,ENGLISH,470,ALLOWCHECKDIGITS
Bulk,101633,12OZ CN 12/2 FM MUG RT BR EXP,999999999,12OZ CN 12/2 FM MUG RT BR EXP,1,ENABLED,ENGLISH,11111,ALLOWCHECKDIGITS
Bulk,83787,12OZ CN 12/2 FM MUG ZR SGR RB,1040,fridgemate zero mug root beer,0,ENABLED,ENGLISH,1040,ALLOWCHECKDIGITS
Full,83787,12OZ CN 12/2 FM MUG ZR SGR RB,1230,fridgemate zero mug root beer,0,ENABLED,ENGLISH,300,ALLOWCHECKDIGITS
Bulk,323171,12OZ CN 12/2 FM PEP PCH,1640,fridge mate pepsi peach,0,ENABLED,ENGLISH,1640,ALLOWCHECKDIGITS
Full,323171,12OZ CN 12/2 FM PEP PCH,1640,fridge mate pepsi peach,0,ENABLED,ENGLISH,1640,ALLOWCHECKDIGITS
Bulk,325521,12OZ CN 12/2 FM PEP WCHE CRM,1,12OZ CN 12/2 FM PEPSI WILD CHERRY CREAM,0,ENABLED,ENGLISH,2,ALLOWCHECKDIGITS
Full,325521,12OZ CN 12/2 FM PEP WCHE CRM,,12OZ CN 12/2 FM PEPSI WILD CHERRY CREAM,0,ENABLED,ENGLISH,2,ALLOWCHECKDIGITS
Bulk,325290,12OZ CN 12/2 FM PEP ZS WCHE CRM,999,fridge mate pepsi wild cherry cream zero sugar,0,ENABLED,ENGLISH,999,ALLOWCHECKDIGITS
Full,325290,12OZ CN 12/2 FM PEP ZS WCHE CRM,1,fridge mate pepsi wild cherry cream zero sugar,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,83774,12OZ CN 12/2 FM PEPSI,603,fridge made pepsi,0,ENABLED,ENGLISH,230,ALLOWCHECKDIGITS
Full,83774,12OZ CN 12/2 FM PEPSI,1,fridge made pepsi,0,ENABLED,ENGLISH,230,ALLOWCHECKDIGITS
Layer,83774,12OZ CN 12/2 FM PEPSI,1,fridge made pepsi,0,ENABLED,ENGLISH,12,ALLOWCHECKDIGITS
